804,568802.6875,4140397.5,ignore
825,566902.6875,4140497.5,Sand Hill
826,567002.6875,4140497.5,Horse
827,567102.6875,4140497.5,Horse
828,567202.6875,4140497.5,Horse
829,567302.6875,4140497.5,Horse
830,567402.6875,4140497.5,Contact
831,567502.6875,4140497.5,ignore
832,567602.6875,4140497.5,Contact
833,567702.6875,4140497.5,Contact
834,567802.6875,4140497.5,Contact
835,567902.6875,4140497.5,ignore
836,568002.6875,4140497.5,ignore
837,568102.6875,4140497.5,ignore
838,568202.6875,4140497.5,Woodland
839,568302.6875,4140497.5,Woodland
840,568402.6875,4140497.5,Woodland
841,568502.6875,4140497.5,Woodland
842,568602.6875,4140497.5,Woodland
843,568702.6875,4140497.5,ignore
844,568802.6875,4140497.5,ignore
866,567002.6875,4140597.5,Sand Hill
867,567102.6875,4140597.5,Horse
870,567402.6875,4140597.5,Contact
871,567502.6875,4140597.5,Contact
872,567602.6875,4140597.5,Contact
873,567702.6875,4140597.5,Contact
874,567802.6875,4140597.5,Redwood
875,567902.6875,4140597.5,Redwood
876,568002.6875,4140597.5,ignore
882,568602.6875,4140597.5,ignore
883,568702.6875,4140597.5,ignore
884,568802.6875,4140597.5,ignore
907,567102.6875,4140697.5,Horse
908,567202.6875,4140697.5,Whiskey Hill
909,567302.6875,4140697.5,Whiskey Hill
910,567402.6875,4140697.5,Whiskey Hill
911,567502.6875,4140697.5,Contact
912,567602.6875,4140697.5,ignore
913,567702.6875,4140697.5,Redwood
914,567802.6875,4140697.5,SLAC West
915,567902.6875,4140697.5,SLAC West
916,568002.6875,4140697.5,SLAC West
917,568102.6875,4140697.5,ignore
918,568202.6875,4140697.5,ignore
919,568302.6875,4140697.5,ignore
920,568402.6875,4140697.5,ignore
921,568502.6875,4140697.5,ignore
922,568602.6875,4140697.5,Redwood
923,568702.6875,4140697.5,ignore
924,568802.6875,4140697.5,Redwood
926,569002.6875,4140697.5,Redwood
927,569102.6875,4140697.5,ignore
948,567202.6875,4140797.5,Whiskey Hill
950,567402.6875,4140797.5,Whiskey Hill
951,567502.6875,4140797.5,Whiskey Hill
952,567602.6875,4140797.5,Whiskey Hill
953,567702.6875,4140797.5,SLAC West
954,567802.6875,4140797.5,SLAC West
955,567902.6875,4140797.5,SLAC West
956,568002.6875,4140797.5,SLAC West
957,568102.6875,4140797.5,SLAC West
958,568202.6875,4140797.5,Redwood
959,568302.6875,4140797.5,SLAC East
960,568402.6875,4140797.5,SLAC East
961,568502.6875,4140797.5,Redwood
962,568602.6875,4140797.5,ignore
963,568702.6875,4140797.5,Redwood
964,568802.6875,4140797.5,Redwood
965,568902.6875,4140797.5,SLAC East
966,569002.6875,4140797.5,SLAC East
991,567502.6875,4140897.5,Whiskey Hill
992,567602.6875,4140897.5,SLAC West
993,567702.6875,4140897.5,SLAC West
994,567802.6875,4140897.5,SLAC West
995,567902.6875,4140897.5,SLAC West
996,568002.6875,4140897.5,SLAC West
997,568102.6875,4140897.5,SLAC West
998,568202.6875,4140897.5,SLAC West
999,568302.6875,4140897.5,SLAC East
1000,568402.6875,4140897.5,SLAC East
1001,568502.6875,4140897.5,SLAC East
1002,568602.6875,4140897.5,Redwood
1003,568702.6875,4140897.5,Redwood
1004,568802.6875,4140897.5,SLAC East
1005,568902.6875,4140897.5,SLAC East
1039,568302.6875,4140997.5,SLAC East
1040,568402.6875,4140997.5,SLAC East
1041,568502.6875,4140997.5,SLAC East
1042,568602.6875,4140997.5,SLAC East
1043,568702.6875,4140997.5,SLAC East
1044,568802.6875,4140997.5,SLAC East
